source,target,content,type
277656830372749361549898847761764876878,1194024836163457154,"I've been struggling with this too, how did you fix this?

For the line `chmod +x filename`, do I put that in my `sdriver.pl` ?

what is the `+x` and what file: `tsh` or `tsh.c`?",posted_in_channel
277656830372749361549898847761764876878,1194024887996653569,"I'm stuck on test11, is this test checking if  `sigtstp_handler` works? If so from my debugging it seems `sigtstp_handler` is never called, so that means `SIGTSTP` is not being sent?",posted_in_channel
277656830372749361549898847761764876878,1194024960109334618,"I'm having a buffer overflow error. Can someone help me fix this code. The error occurs during the 2nd loop. My buffer size is 256 `#define BUFFER_SIZE 256`

```
    while (chunklen > 0) {
        printf(""Start of the Loop\n"");
        unsigned char buffer[BUFFER_SIZE];

        printf(""Recvfrom\n"");

        int n = recvfrom(sfd, (char *)buffer, BUFFER_SIZE, 0, (struct sockaddr *)&local_addr, &addr_len);

        if (n < 0) {
            perror(""recvfrom failed"");
            exit(EXIT_FAILURE);
        }
```

Here's the output

```
Start of the Loop
Recvfrom
*** buffer overflow detected ***: terminated
Aborted
```",posted_in_channel
277656830372749361549898847761764876878,1216099203588296764,"I'm on level 0, checkpoint 5",posted_in_thread
277656830372749361549898847761764876878,1216832390199251086,"```
        // Local Address
    struct sockaddr_storage local_addr_ss;
    struct sockaddr *local_addr = (struct sockaddr *)&local_addr_ss;
    char local_ip[INET6_ADDRSTRLEN];
    unsigned short local_port;
```",posted_in_thread
277656830372749361549898847761764876878,1222691765992165476,Nevermind,posted_in_thread
1192932762009743486,107348485964263613250601489243388282254,is learning suite down for anyone else? I cant get in to check on assignments,posted_in_channel
1192932762009743486,1207386075228799026,,thread_in_channel
1192932762009743486,1200159744493633537,,thread_in_channel
1192932762009743486,1195854568156827749,,thread_in_channel
1192932762009743486,1195013724780625920,,thread_in_channel
1192932762009743486,1194414351092826112,,thread_in_channel
1192932762009743486,1194341712940773417,,thread_in_channel
1192932762009743486,1220488126301077594,,thread_in_channel
107348485964263613250601489243388282254,1194024142513639434,"I cant get github to actually put the course files into the main directory, it gives me a prompt to finish pulling the files I pushed but then it doesnt give any option to actually finish the pull request. it's driving me bonkers",posted_in_channel
107348485964263613250601489243388282254,322300825047906864332213491686770482134,"I don't think the ./SshTester.py worked for me. I had to run ""python3 SshTester.py <path to bandit.txt>""",replied_to
107348485964263613250601489243388282254,1196684414453829733,"1) Clarify which file is being talked about for each instruction, we move between coding in C and then using the command line several times and some problems simply tell us to run x command or do x on ""the file"" and its often a guessing game to figure out exactly what we're being asked to do. (problem 31 is one example where it askes us to run stat on a file but when I ran it on the c file the answer was wrong, I wasnt sure what it wanted it used on) 2)Many questions stack off the last questions output, which can create problems if you made a mistake earlier, we have no examples of good outputs so we can only be sure we made a mistake if theres an error or we lose points when we answer a question. Dividing into more subsections would help prevent butterfly failure. 3) we had pages of reading, command descriptions, and sub problem instructions on top of coding, some of the required readings felt unneccissary and other specs I had to find myself to keep up with all the new commands. 4) Divide the sub assignments up, the instructions are in 3 or 4 different files from the github, with problem numbers that overlap, it creates confusion and prevents students from being sure their old answers are correct before working on later ones (it'd also make correcting our errors easier since we wouldnt have to reupload all our answers and explanations each time which slows things down).",posted_in_thread
107348485964263613250601489243388282254,1194024189657628884,Is it a problem if our environemnt variable is local for bandit 0? I keep getting the wrong password... :/ for the next level,posted_in_channel
107348485964263613250601489243388282254,1198034000686620732,"BANDIT_LEVEL=1 is how I set the env variable, or are you asking about when I run level 1?",posted_in_thread
107348485964263613250601489243388282254,1194024243554431118,hey I cant seem to run fork... how are we supposed to run it in the terminal? ./fork.c doesnt work and I cant get it to compile with cmake so I feel like I'm missing something,posted_in_channel
107348485964263613250601489243388282254,1194024309648265377,every instance of sigact is an error for me and I just opened the files. Is there something we need to import before the errors will go away?,posted_in_channel
107348485964263613250601489243388282254,1194024836163457154,Hey schizo wont let me ssh saying my account has been disabled? Anyone else have this happen? Is it possible to work on the shell locally if we cant access the lab servers? (guess I'll just wait and see if it lets me back in :/ ),posted_in_channel
107348485964263613250601489243388282254,1199087248814116864,Do you remember where that spelling error was? I'm getting the same error code and I cant find the problem.,posted_in_thread
107348485964263613250601489243388282254,1204149686319980575,"Ok I'm still confused. The specs say to make built in which I did, it receives a list of strings right. Then we work on eval() which just gets a long string from the command line. Parse line then divides it into a list of strings, which we pass into parse args which seperates each command by a null. But then we are supposed to use built in (which receives a list of strings unless I'm misunderstanding) if its not quit then we need to load it into a pipeline where it is run. I can use built in to evaluate each string individually but how do I make sure the pipeline gets each sublist without them being altered? I was trying to make a list of the string lists but that seems unintended. Does this help my question make more sense?",posted_in_thread
