source,target,edge_type,content
61,361,posted_in_thread,in the projects tab theres a page called passoff instructions
61,58,posted_in_channel,i mean... if you can do it right? I doubt anyone would deny you the right
61,91,posted_in_channel,"This is more of a conceptual question than code help - when doing the DFS with the reverse postorder on the forward dependency graph (the last step to generate SCCs) is it even possible that a node will be ""seen"" twice? I.e. in our first DFS traverse we had to keep track of those we visited in order to prevent duplicates in the postorder. Are duplicate visits still possible when doing the final step with the reverse postorder?"
61,267,posted_in_thread,Is it somehow based on the fact that because R0 has no dependencies within itself it cannot take more than one passthrough?
61,268,posted_in_thread,Im noticing that too. Bucket 80 file 6 is inconsistent with the string format compared to the other ones
61,110,posted_in_channel,**[EDIT]**: I moved this post to the project 1 tab because I felt that it was useful information. The original question was about whether the EOF token should have a newline after it or go straight to the Total Tokens line.
61,180,posted_in_thread,"Ok so for anyone who sees this and might have the same question - after doing a passoff on GitHub it seems that it should be __no space__ if the parse succeeds, but if it reaches an undefined token there __is__ a space. <@&1126568267176222800> can I get some confirmation that this is intentional? It's not a difficult fix, but I would like to know that it is intentional before I re-push the code just to find that this gets patched or something."
61,135,posted_in_channel,"Hi CS236! I got this from another discord- 
Hey everyone, the Daily Universe is working on a story covering the gaming habits of BYU Students! The idea behind the story is to show the campus and those involved with it just how big gaming is (since it seems many in the top brass don't realize it or choose not to). 

As a part of that, the DU has put together a simple survey (it's not super all-encompassing, just some basics) to help gather data for the story! It doesn't collect any personal info, either, just aggregate data. It would mean a lot if you all could fill it out and even share it with anyone else you can outside the club (ward chats, classes, etc.) so that we can get the best representation of BYU and really bring light to the impact and scale of gaming on campus!

*Current BYU Students Only*

https://forms.gle/gkcGHhDXvhujfFHV8"
6,17,posted_in_thread,sounds good. thank you!
6,520,posted_in_thread,"Have you pushed your code?

If that question makes no sense, I can hop on a call and walk you through it all haha."
6,58,posted_in_channel,Currently getting an error when I try to interpret schemes. Can any of y'all tell me why it's saying that the schemes part of my datalog_program is being interpreted as a string?
6,405,posted_in_thread,Got it. I had forgotten to modify my project 2 code to return the actual data structures rather than just strings
6,105,posted_in_channel,is the prep exam closed notes?
6,107,posted_in_thread,Dope. Thanks for the quick response
6,110,posted_in_channel,"General HW Grading Question

I got a 60/60 on Homework 1, but my grade for it is a 34/60. Am I missing something here?"
6,309,posted_in_thread,"thanks, <Person>ua!"
6,136,posted_in_channel,I've had issues with this kind of stuff in the past. How did you install 3.11.5? Did you just go to the Python site and download from there?
6,428,posted_in_thread,I think we should start a thread for this.
236,15,posted_in_thread,I miss breadkiller 😔
236,494,posted_in_thread,Here:
236,29,posted_in_channel,"The project1 guide pdf available on the reading for 9/17 says the project should be written in C++, can I assume this pdf is outdated?"
236,379,posted_in_thread,I think that's exactly what's happening Orion. I remember doing stuff with that in cs111
236,58,posted_in_channel,"try returning your out_string instead of printing it in your ""project3.py"" file"
236,382,posted_in_thread,Was it passing locally before?
236,78,posted_in_channel,were any of the lab sessions recorded? I couldn't figure out where it was happening
236,91,posted_in_channel,Is project 5 extra credit?
236,105,posted_in_channel,"since the midterm review is on the 23rd, I'd hazard a guess it's after that"
236,110,posted_in_channel,"Question about hw 4: To represent zero or one of a number, you can do something like ```N?``` but I don't think we've talked about this in class, should we construct our regular expressions using only the formatting learned in class?"
236,128,posted_in_thread,"Awesome, thanks!"
236,136,posted_in_channel,"I'm trying to follow the vs tutorial and download python onto my windows laptop, but when I try running the command```python --version``` I get the following error, even after using the installer for python 3.11.5

I tried using the x64 bit installer, could that be the issue? I did verify that my system uses 64 bits, not 32"
236,522,posted_in_thread,thanks!
